id	M	dec_year	latitude	longitude	depth	strike	dip	rake	s11	s12	s13	s22	s23	s33
179.0	3.0	1997.769028	42.985681	12.889334	2.293	110.0	55.0	-110.0	-114900.0	45420.0	-34430.0	108500.0	33610.0	-180800.0
180.0	2.4	1997.769241	42.970174	12.868784	5.114	115.0	45.0	-70.0	-308100.0	-195500.0	45700.0	-191000.0	-5557.0	14310.0
181.0	3.2	1997.769766	43.02006	12.873259	2.021	45.0	45.0	-40.0	-285500.0	122500.0	66390.0	208100.0	156500.0	-264500.0
182.0	3.3	1997.769965	43.029631	12.885601	1.63	165.0	70.0	-10.0	-83270.0	87000.0	163300.0	271900.0	6569.0	-276000.0
183.0	3.3	1997.769979	42.971228	12.86951	4.963	110.0	45.0	-70.0	-311400.0	-201800.0	4556.0	-201600.0	-49090.0	14370.0
184.0	2.9	1997.77014	42.998177	12.880143	2.18	120.0	65.0	-140.0	-106600.0	99880.0	-7921.0	86760.0	82920.0	-158800.0
185.0	2.9	1997.77019	43.029154	12.885757	1.636	5.0	75.0	30.0	-83270.0	87000.0	163300.0	271900.0	6569.0	-276000.0
186.0	2.4	1997.770203	43.04502	12.877004	2.344	355.0	85.0	-10.0	-1041000.0	125400.0	890700.0	658300.0	-827800.0	340300.0
187.0	2.4	1997.770296	43.045251	12.876833	2.232	75.0	70.0	-170.0	-1041000.0	125400.0	890700.0	658300.0	-827800.0	340300.0
188.0	2.9	1997.770445	42.997123	12.879296	1.996	150.0	50.0	-70.0	-106600.0	99880.0	-7921.0	86760.0	82920.0	-158800.0
189.0	3.3	1997.771043	43.023344	12.862528	4.427	155.0	35.0	-70.0	-1919000.0	165900.0	209400.0	354800.0	119900.0	-856300.0
190.0	2.4	1997.771142	43.012533	12.875738	2.412	160.0	55.0	-90.0	-237700.0	179400.0	44890.0	175300.0	178300.0	-242300.0
191.0	3.4	1997.771393	42.99821	12.878545	2.137	280.0	90.0	160.0	-106600.0	99880.0	-7921.0	86760.0	82920.0	-158800.0
192.0	2.4	1997.771574	42.971281	12.868693	5.13	115.0	35.0	-100.0	-325100.0	-223000.0	41520.0	-240700.0	-15080.0	8363.0
193.0	3.2	1997.771602	43.007011	12.82954	6.649	320.0	60.0	-110.0	-272300.0	-97300.0	291300.0	-102500.0	193000.0	-150200.0
194.0	2.4	1997.771696	42.996387	12.874551	1.982	15.0	85.0	10.0	-114500.0	70470.0	-39600.0	76350.0	22310.0	-124200.0
195.0	2.4	1997.772085	43.053422	12.888091	1.848	105.0	70.0	170.0	-1376000.0	-232100.0	796000.0	840200.0	-1032000.0	1780000.0
196.0	2.4	1997.77222	43.020174	12.861027	4.659	110.0	45.0	-100.0	-1538000.0	336600.0	316100.0	137200.0	92500.0	-616900.0
197.0	2.4	1997.772648	42.991048	12.880515	3.509	120.0	55.0	-80.0	-268500.0	-97600.0	-71470.0	-159500.0	-164700.0	-274000.0
198.0	3.0	1997.772988	43.037199	12.875334	2.711	105.0	85.0	-180.0	-1331000.0	-47380.0	803500.0	800100.0	-679800.0	-614300.0
199.0	3.1	1997.773007	42.994364	12.833366	6.554	165.0	30.0	-30.0	-278300.0	-99880.0	187800.0	-163200.0	114800.0	-45200.0
200.0	2.4	1997.77303	43.025732	12.884929	1.593	345.0	30.0	-130.0	-86510.0	86680.0	71110.0	218500.0	122000.0	-210300.0
201.0	2.4	1997.773931	42.994226	12.820693	7.339	335.0	35.0	-120.0	-173400.0	-86340.0	165400.0	-94700.0	117200.0	-51770.0
202.0	2.9	1997.774576	43.022689	12.87266	1.897	30.0	45.0	-50.0	-315800.0	101600.0	121200.0	245000.0	129900.0	-286700.0
203.0	3.6	1997.774599	43.003259	12.884646	2.274	150.0	60.0	-120.0	-118700.0	125100.0	19920.0	107300.0	112600.0	-203200.0
204.0	3.4	1997.775413	42.965959	12.893047	4.788	190.0	75.0	-30.0	-430100.0	-187400.0	-64960.0	-103200.0	-102400.0	-96790.0
205.0	2.4	1997.775523	43.001701	12.927495	5.177	130.0	65.0	-40.0	-608200.0	-982800.0	-177500.0	-1990000.0	785100.0	-67150.0
206.0	2.9	1997.775527	43.00107	12.827407	7.124	150.0	30.0	-60.0	-186500.0	-56680.0	222800.0	-86350.0	154200.0	-113400.0
207.0	2.4	1997.775546	43.024788	12.823996	7.776	105.0	55.0	-140.0	-27160.0	39300.0	284700.0	39760.0	217900.0	-408600.0
208.0	2.4	1997.776496	42.925232	12.954776	4.65	155.0	65.0	-70.0	-8827.0	22320.0	4041.0	15830.0	298.0	-4963.0
209.0	2.9	1997.77701	43.098873	12.801293	3.584	140.0	30.0	-90.0	377700.0	55800.0	-70200.0	189400.0	740300.0	124500.0
210.0	2.4	1997.777171	42.958708	12.868492	4.469	175.0	50.0	-30.0	-237700.0	-115100.0	-19230.0	-56010.0	-32840.0	15050.0
211.0	2.4	1997.777496	43.036039	12.818653	6.332	45.0	20.0	160.0	-277500.0	-256400.0	554500.0	-379900.0	573600.0	-536900.0
212.0	2.4	1997.777966	43.0144	12.800515	7.8	45.0	20.0	170.0	-109000.0	-106400.0	193100.0	-115600.0	183500.0	-117100.0
213.0	2.4	1997.778403	43.055339	12.920657	2.001	85.0	60.0	-130.0	113800.0	357600.0	62800.0	-418400.0	30480.0	-343600.0
214.0	2.4	1997.778439	43.026038	12.864977	4.304	120.0	40.0	-90.0	-2043000.0	385400.0	661300.0	630400.0	146600.0	-1327000.0
215.0	2.4	1997.778466	42.993319	12.889181	3.2	75.0	55.0	-140.0	-182300.0	-4403.0	-37380.0	32790.0	-46040.0	-354700.0
216.0	2.4	1997.778554	42.993233	12.878336	2.541	130.0	60.0	-60.0	-133800.0	65110.0	-32330.0	66370.0	11750.0	-186200.0
217.0	5.1	1997.77882	42.924133	12.951787	4.831	154.0	51.0	-82.0	-8827.0	22320.0	4041.0	15830.0	298.0	-4963.0
218.0	3.2	1997.778934	42.936243	12.931109	5.248	145.0	45.0	-100.0	-72940.0	41850.0	15900.0	39760.0	834.7	-8718.0
219.0	3.0	1997.779565	42.985954	12.878322	3.548	155.0	55.0	-50.0	-280600.0	-118500.0	-90690.0	-132400.0	-159800.0	-227900.0
220.0	2.4	1997.780037	43.09694	12.831706	4.25	335.0	75.0	-10.0	-2102000.0	-1086000.0	-211000.0	-1983000.0	-23090.0	-1367000.0
221.0	3.2	1997.780265	42.961995	12.918211	5.297	150.0	65.0	-10.0	-535900.0	-193800.0	-34570.0	-87840.0	-44210.0	-298800.0
222.0	2.9	1997.780624	42.961662	12.918412	5.38	275.0	65.0	-160.0	-535900.0	-193800.0	-34570.0	-87840.0	-44210.0	-298800.0
223.0	3.6	1997.780679	42.97122	12.935564	2.127	120.0	55.0	-120.0	48760.0	16280.0	127700.0	28260.0	-65190.0	75620.0
224.0	2.4	1997.780753	42.901066	12.962048	5.654	120.0	40.0	-90.0	-7095.0	12740.0	2345.0	8076.0	-556.3	-76.18
225.0	2.4	1997.781443	42.959827	12.917662	5.021	150.0	60.0	-20.0	-479400.0	-111500.0	-33350.0	71740.0	-23880.0	-173500.0
226.0	2.4	1997.782175	43.088037	12.840879	2.576	90.0	50.0	-130.0	1115000.0	429900.0	-952500.0	-3005.0	-107700.0	-383000.0
227.0	3.4	1997.782413	43.033752	12.818029	7.953	185.0	80.0	-40.0	60060.0	93710.0	187300.0	97950.0	152200.0	-409300.0
228.0	2.4	1997.782493	43.081165	12.803805	3.967	125.0	40.0	-120.0	6051.0	56450.0	4207.0	-379500.0	98940.0	-939000.0
229.0	3.5	1997.782731	42.971139	12.872338	4.967	120.0	50.0	-90.0	-336200.0	-199000.0	-5843.0	-173500.0	-52750.0	-10890.0
230.0	3.3	1997.782978	42.970626	12.873211	5.084	125.0	65.0	-90.0	-342500.0	-221800.0	34530.0	-204500.0	-16350.0	4260.0
231.0	3.4	1997.783927	43.073665	12.795113	4.784	100.0	60.0	-100.0	-445400.0	-363600.0	-3055.0	-1492000.0	-20410.0	-590600.0
232.0	2.4	1997.784198	43.092216	12.839621	4.19	175.0	55.0	-150.0	-1078000.0	-265100.0	327600.0	-1246000.0	173700.0	-2534000.0
233.0	5.5	1997.78478	42.929281	12.9296	5.975	122.0	38.0	-100.0	-57540.0	34740.0	24250.0	30460.0	-1502.0	-12460.0
234.0	3.3	1997.784835	42.94797	12.922992	2.904	85.0	40.0	-50.0	1151000.0	1195000.0	37580.0	2053000.0	-395000.0	-2168000.0
235.0	2.9	1997.784965	42.957056	12.914264	2.565	175.0	60.0	-40.0	253800.0	119500.0	-74430.0	97920.0	152400.0	-305600.0
236.0	3.2	1997.785347	42.990702	12.884831	1.886	130.0	55.0	-60.0	114600.0	107600.0	-7776.0	149100.0	85730.0	-168100.0
237.0	3.3	1997.785368	42.953068	12.932407	2.349	155.0	85.0	-40.0	-31410.0	79160.0	2364.0	143600.0	53020.0	-141900.0
238.0	2.4	1997.785738	43.079305	12.821251	5.681	80.0	40.0	150.0	391200.0	106300.0	-143100.0	172000.0	192000.0	-349800.0
239.0	2.9	1997.786592	42.953552	12.901568	2.482	135.0	60.0	-60.0	-558800.0	-1044000.0	-927600.0	-910000.0	-435300.0	2168000.0
240.0	2.4	1997.786619	42.973063	12.865881	5.489	140.0	60.0	-70.0	10950.0	76080.0	-17320.0	129400.0	19730.0	-81920.0
241.0	3.0	1997.786868	42.969116	12.867003	5.054	125.0	60.0	-80.0	-252100.0	-188000.0	92830.0	-197500.0	31040.0	13140.0
242.0	2.4	1997.788087	42.99373	12.887284	2.532	155.0	50.0	-70.0	-273200.0	-179900.0	56330.0	-154000.0	-6151.0	15930.0
243.0	2.4	1997.788282	42.960889	12.912092	5.61	280.0	70.0	-160.0	-57340.0	95330.0	22970.0	137900.0	83900.0	-204100.0
244.0	3.2	1997.78829	43.017049	12.864693	4.402	175.0	70.0	-50.0	-416100.0	-122300.0	55870.0	133700.0	9756.0	-253700.0
245.0	2.4	1997.788575	42.983997	12.905001	2.39	105.0	80.0	-120.0	-1086000.0	262500.0	198000.0	24180.0	24430.0	-397000.0
246.0	2.4	1997.788826	42.925085	12.948853	4.911	160.0	50.0	-70.0	-1086.0	129200.0	85870.0	208800.0	131500.0	-100900.0
247.0	4.5	1997.78987	43.041109	12.892094	0.942	287.0	80.0	175.0	-3913000.0	-2601000.0	-875900.0	-1901000.0	-775600.0	5059000.0
248.0	2.4	1997.789946	43.039286	12.890832	1.171	25.0	70.0	20.0	34620.0	-55800.0	419100.0	-1386.0	-324300.0	-156100.0
249.0	2.4	1997.789969	43.039827	12.89059	1.351	105.0	85.0	150.0	56070.0	48140.0	330800.0	197700.0	-245600.0	-299400.0
250.0	3.0	1997.790106	43.069515	12.886355	0.768	70.0	70.0	-170.0	56070.0	48140.0	330800.0	197700.0	-245600.0	-299400.0
251.0	2.4	1997.790397	42.946549	12.914473	4.406	155.0	55.0	-70.0	-384100.0	527800.0	-668700.0	-88290.0	-1341000.0	1077000.0
252.0	2.4	1997.791138	42.97347	12.856723	6.0	65.0	45.0	-130.0	60230.0	178800.0	2977.0	91390.0	118400.0	-311900.0
253.0	2.4	1997.791237	43.0724	12.885052	1.548	65.0	85.0	-170.0	-203900.0	-139100.0	113000.0	-151400.0	58130.0	10620.0
254.0	2.4	1997.791594	42.978959	12.935208	2.445	105.0	70.0	-130.0	-122700.0	250400.0	-878800.0	45310.0	-836700.0	159100.0
255.0	2.4	1997.791773	43.040519	12.89153	1.935	5.0	90.0	30.0	105600.0	122400.0	174000.0	147200.0	-157800.0	151700.0
256.0	3.3	1997.792627	42.999638	12.882042	2.879	155.0	60.0	-50.0	-262600.0	278800.0	625600.0	705400.0	-600200.0	-879300.0
257.0	3.0	1997.792847	42.957137	12.896554	2.124	135.0	65.0	-60.0	-113800.0	84320.0	7505.0	72130.0	10330.0	-275200.0
258.0	2.4	1997.793169	43.032963	12.8523	4.519	175.0	65.0	-40.0	8820.0	61490.0	-19850.0	141700.0	7913.0	-62500.0
259.0	2.4	1997.793382	42.982076	12.879023	3.582	140.0	55.0	-80.0	-3033000.0	-1233000.0	344000.0	-1105000.0	43650.0	-1812000.0
260.0	3.1	1997.793397	42.981356	12.880279	3.626	135.0	65.0	-70.0	-244800.0	-108100.0	-86180.0	-43630.0	-136200.0	-148100.0
261.0	3.1	1997.793418	42.981083	12.880921	3.652	145.0	45.0	-70.0	-244800.0	-108100.0	-86180.0	-43630.0	-136200.0	-148100.0
262.0	2.4	1997.79369	43.033207	12.890207	1.63	160.0	40.0	-70.0	-244800.0	-108100.0	-86180.0	-43630.0	-136200.0	-148100.0
263.0	3.3	1997.794182	43.044922	12.916335	2.323	140.0	50.0	-60.0	8325.0	103600.0	181900.0	319100.0	-124400.0	-365300.0
264.0	2.9	1997.794878	43.043001	12.815702	6.31	80.0	30.0	-180.0	160800.0	488400.0	52000.0	46240.0	-110400.0	-610600.0
265.0	2.4	1997.795254	42.985815	12.911952	2.248	115.0	50.0	-80.0	-154400.0	-148100.0	609100.0	-331600.0	684200.0	-767200.0
266.0	2.4	1997.795272	43.046358	12.893284	3.521	90.0	55.0	-130.0	63120.0	142500.0	169700.0	190000.0	133500.0	75600.0
267.0	2.4	1997.795872	42.987032	12.880372	2.979	160.0	55.0	-40.0	2950000.0	1764000.0	-233600.0	659400.0	397100.0	-3328000.0
268.0	2.4	1997.795969	42.985103	12.883504	4.251	95.0	55.0	-80.0	-142800.0	2628.0	-50730.0	50610.0	-66340.0	-192800.0
269.0	3.0	1997.79603	43.009444	12.831071	6.447	115.0	30.0	-120.0	-416900.0	-274600.0	-87450.0	-256700.0	-211200.0	-221700.0
270.0	2.4	1997.796418	43.046623	12.892866	1.624	300.0	60.0	-180.0	-383100.0	-121300.0	328400.0	-121900.0	181400.0	-145700.0
271.0	3.0	1997.796426	43.046505	12.892158	1.69	35.0	90.0	20.0	-54690.0	271000.0	870000.0	614600.0	-827900.0	-397500.0
272.0	2.4	1997.796462	43.046574	12.892589	1.674	55.0	45.0	30.0	-54690.0	271000.0	870000.0	614600.0	-827900.0	-397500.0
273.0	2.4	1997.796692	43.051506	12.802037	7.696	110.0	55.0	-80.0	-54690.0	271000.0	870000.0	614600.0	-827900.0	-397500.0
274.0	3.5	1997.797021	42.996073	12.880683	3.199	160.0	60.0	-50.0	109300.0	93380.0	181700.0	62470.0	248700.0	-485800.0
275.0	3.2	1997.797178	43.042794	12.947028	0.731	105.0	70.0	-130.0	-158100.0	7824.0	-29890.0	5202.0	-92580.0	-322500.0
276.0	3.5	1997.797268	42.957296	12.908608	2.738	160.0	40.0	-50.0	65520.0	110600.0	7025.0	325600.0	42850.0	-46020.0
277.0	2.4	1997.797625	42.983545	12.884128	3.966	85.0	55.0	-90.0	45110.0	106900.0	-19140.0	139900.0	53790.0	-172400.0
278.0	3.0	1997.797739	42.984237	12.886294	3.926	100.0	50.0	-80.0	-341900.0	-180700.0	-97650.0	-129200.0	-189400.0	-249800.0
279.0	3.0	1997.797764	42.98752	12.885464	2.64	150.0	45.0	-70.0	-370100.0	-165300.0	-118300.0	-49170.0	-183300.0	-314000.0
280.0	2.4	1997.797975	42.987284	12.885542	2.511	165.0	40.0	-50.0	-126100.0	17020.0	-45200.0	97580.0	-46360.0	-221000.0
281.0	2.4	1997.798454	42.984802	12.88036	3.951	125.0	45.0	-80.0	-77220.0	46850.0	-27430.0	124800.0	3042.0	-176800.0
282.0	4.1	1997.79854	42.976147	12.86091	5.568	128.0	44.0	-103.0	-304400.0	-177100.0	-74870.0	-166700.0	-177500.0	-175400.0
283.0	2.4	1997.799504	43.101701	12.788401	5.457	335.0	50.0	-120.0	-240300.0	-171400.0	105800.0	-224200.0	41030.0	18510.0
284.0	2.4	1997.799878	43.025171	12.861463	4.592	125.0	35.0	-100.0	206600.0	334900.0	25530.0	169000.0	124100.0	-551300.0
285.0	2.4	1997.799882	42.885604	13.012467	4.571	280.0	90.0	160.0	-2614000.0	-110400.0	348000.0	467900.0	88010.0	-1355000.0
286.0	2.4	1997.799949	43.028422	12.864843	4.005	165.0	45.0	-30.0	272200.0	132400.0	254100.0	177700.0	12360.0	-197400.0
287.0	3.0	1997.799964	42.995585	12.921635	2.409	40.0	70.0	70.0	-1696000.0	208300.0	446300.0	518900.0	86820.0	-1043000.0
288.0	2.4	1997.800144	42.996655	12.880527	2.49	155.0	45.0	-60.0	110800.0	95390.0	197700.0	227800.0	-177200.0	549600.0
289.0	3.6	1997.800154	42.98184	12.886172	2.761	120.0	50.0	-80.0	-112200.0	93430.0	2267.0	94030.0	33660.0	-208600.0
290.0	3.4	1997.800646	42.982959	12.882549	3.644	100.0	50.0	-100.0	-123700.0	26450.0	-48340.0	131700.0	-21250.0	-204100.0
291.0	2.9	1997.801515	43.035897	12.873211	2.113	60.0	40.0	140.0	-262400.0	-102500.0	-94460.0	-24270.0	-149400.0	-248600.0
292.0	2.4	1997.801745	42.893091	13.004542	5.094	125.0	50.0	-110.0	-476900.0	21880.0	442000.0	278400.0	-94170.0	-300500.0
293.0	2.9	1997.802122	42.895553	12.999758	5.227	45.0	80.0	-170.0	-1714000.0	-757900.0	-32150.0	-526700.0	-278900.0	346200.0
294.0	2.4	1997.802255	42.95424	12.879335	6.152	85.0	35.0	-110.0	-2115000.0	-1163000.0	16560.0	-968400.0	-297200.0	487200.0
295.0	3.0	1997.803299	43.097253	12.80718	5.883	45.0	55.0	-110.0	-211700.0	-100100.0	85210.0	6975.0	45630.0	-15800.0
296.0	2.4	1997.803523	42.985771	12.888124	2.844	120.0	60.0	-90.0	-118400.0	6396.0	-16420.0	188000.0	-359000.0	1029000.0
297.0	2.4	1997.804029	43.041191	12.874336	1.641	65.0	40.0	150.0	-119200.0	30610.0	-45070.0	140400.0	-17000.0	-217700.0
298.0	3.4	1997.804196	42.997819	12.881605	2.134	150.0	55.0	-30.0	-382400.0	122000.0	691400.0	230700.0	-293700.0	-131200.0
299.0	2.4	1997.804865	43.014001	12.873877	2.565	155.0	60.0	-70.0	-37880.0	110400.0	23980.0	148500.0	104100.0	-145100.0
300.0	2.9	1997.807421	42.993026	12.895539	2.633	160.0	40.0	-20.0	-269700.0	166000.0	40440.0	192000.0	117400.0	-238400.0
301.0	2.4	1997.807531	42.9901	12.861503	3.383	160.0	40.0	-70.0	-76900.0	82940.0	41280.0	215700.0	107300.0	-185500.0
302.0	2.4	1997.809816	43.03055	12.872439	1.74	355.0	90.0	50.0	-234600.0	-38070.0	-40760.0	-68280.0	-110200.0	-79560.0
303.0	3.2	1997.809841	43.009399	12.829952	6.595	175.0	25.0	-20.0	-245700.0	60340.0	282300.0	203300.0	30920.0	-236000.0
304.0	2.4	1997.810219	43.024548	12.885796	1.811	25.0	80.0	30.0	-330700.0	-140900.0	309600.0	-114600.0	193300.0	-91150.0
305.0	2.4	1997.811185	43.009676	12.83027	6.488	120.0	30.0	-120.0	-100100.0	152500.0	41630.0	314500.0	203700.0	-175100.0
306.0	2.4	1997.81145	43.100224	12.821152	6.184	155.0	55.0	-40.0	-330700.0	-140900.0	309600.0	-114600.0	193300.0	-91150.0
307.0	2.4	1997.811615	43.03501	12.889486	1.02	20.0	90.0	10.0	-29560.0	129400.0	-241400.0	65640.0	-86470.0	-656400.0
308.0	2.4	1997.811683	43.025126	12.866103	4.502	50.0	50.0	-100.0	60910.0	23840.0	176600.0	175100.0	-108200.0	-231400.0
309.0	2.4	1997.813054	43.045044	12.826666	6.698	125.0	30.0	-40.0	-1412000.0	489700.0	391600.0	424600.0	128700.0	-877400.0
310.0	2.4	1997.81395	43.055607	12.874714	3.091	35.0	70.0	-140.0	240300.0	317700.0	385200.0	346700.0	276400.0	-1053000.0
311.0	2.4	1997.814045	42.984501	12.909358	2.427	155.0	70.0	-30.0	-5349000.0	-5330000.0	-1864000.0	-5915000.0	-578700.0	9593000.0
312.0	2.4	1997.814138	43.023905	12.877939	2.391	105.0	85.0	160.0	27810.0	137800.0	128900.0	201000.0	143000.0	-26150.0
313.0	3.2	1997.814191	43.032943	12.856779	4.52	10.0	75.0	20.0	-333500.0	158400.0	143600.0	351300.0	136900.0	-345500.0
314.0	3.1	1997.819899	42.960946	12.914323	5.694	80.0	90.0	-160.0	-3284000.0	-1140000.0	654500.0	-1099000.0	102700.0	-1330000.0
315.0	2.4	1997.820279	43.013928	12.844594	1.63	160.0	65.0	-60.0	-416100.0	-122300.0	55870.0	133700.0	9756.0	-253700.0
316.0	2.4	1997.820526	42.998405	12.869476	1.136	95.0	55.0	-120.0	-191700.0	-24540.0	-120800.0	127000.0	-49250.0	-67010.0
317.0	2.9	1997.820836	43.006567	12.937836	1.787	330.0	75.0	-140.0	6232.0	90170.0	-34160.0	163000.0	35460.0	-54270.0
318.0	3.1	1997.822234	42.959652	12.920241	4.712	120.0	45.0	-90.0	116900.0	109800.0	158100.0	289400.0	-417100.0	33330.0
319.0	2.4	1997.822791	43.013965	12.87191	2.453	130.0	55.0	-100.0	-205100.0	57290.0	-30480.0	199500.0	-13010.0	-359700.0
