id	M	dec_year	latitude	longitude	depth	strike	dip	rake	s11	s12	s13	s22	s23	s33
94.0	2.54	2019.506892	35.68923	-117.5074	5.638	288.0	81.0	173.0	-11980000.0	-3402000.0	3501000.0	-27290000.0	5095000.0	-4761000.0
95.0	1.55	2019.506898	35.72315	-117.54348	5.812	298.0	48.0	108.0	4382000.0	-1605000.0	567200.0	1275000.0	-406800.0	582700.0
96.0	3.07	2019.506932	35.68038	-117.49638	1.857	151.0	78.0	161.0	-5006000.0	4550000.0	2296000.0	-11260000.0	-7102000.0	-2996000.0
97.0	2.16	2019.506947	35.69447	-117.48075	1.97	165.0	81.0	-168.0	-3044000.0	-1634000.0	178000.0	-4432000.0	-1974000.0	-1175000.0
98.0	2.04	2019.506955	35.74435	-117.56095	5.184	145.0	53.0	-144.0	2817000.0	-1103000.0	394100.0	497600.0	-117500.0	-105600.0
99.0	1.57	2019.507042	35.71138	-117.46975	1.939	51.0	34.0	103.0	-2390000.0	-2140000.0	-123800.0	-871300.0	-740500.0	-444500.0
100.0	3.53	2019.50698	35.72042	-117.55237	3.156	148.0	64.0	-174.0	5025000.0	-2133000.0	1710000.0	85160.0	-1198000.0	145000.0
101.0	3.48	2019.506985	35.69767	-117.47725	1.577	318.0	89.0	-167.0	-3020000.0	-1916000.0	-72580.0	-5386000.0	-1868000.0	-848300.0
102.0	2.37	2019.507016	35.64473	-117.54967	4.525	158.0	68.0	149.0	3517000.0	4755000.0	50670.0	6557000.0	-941600.0	2241000.0
103.0	2.54	2019.507021	35.65668	-117.51936	3.325	177.0	88.0	160.0	189800.0	-2440000.0	1034000.0	-1454000.0	-1771000.0	310300.0
104.0	2.07	2019.507029	35.71893	-117.55347	2.822	290.0	84.0	168.0	6008000.0	-2348000.0	3107000.0	-876100.0	-1989000.0	-383000.0
105.0	2.15	2019.507039	35.66751	-117.47048	9.291	226.0	67.0	-83.0	-1761000.0	-443100.0	384900.0	-1918000.0	-1007000.0	-1102000.0
106.0	3.19	2019.507092	35.70368	-117.4729	5.522	281.0	76.0	177.0	-2910000.0	-1718000.0	123400.0	-2528000.0	83670.0	-982800.0
107.0	3.45	2019.507107	35.76825	-117.61322	3.449	333.0	74.0	-150.0	956400.0	-892100.0	254500.0	569300.0	-142100.0	78800.0
108.0	2.04	2019.507117	35.68263	-117.4985	5.575	211.0	52.0	-99.0	-6401000.0	2341000.0	132100.0	-10990000.0	2184000.0	-1961000.0
109.0	2.05	2019.507118	35.70792	-117.47112	2.28	315.0	72.0	-154.0	-2232000.0	-2057000.0	-83280.0	-1702000.0	-892100.0	-748100.0
110.0	2.64	2019.507128	35.62975	-117.56271	9.895	311.0	87.0	157.0	14100000.0	7785000.0	1903000.0	17800000.0	-1198000.0	1877000.0
111.0	2.82	2019.507149	35.67652	-117.5075	3.487	149.0	89.0	-162.0	5937000.0	973200.0	758000.0	-4248000.0	-386500.0	-3625000.0
112.0	2.5	2019.507172	35.69918	-117.47988	1.012	131.0	75.0	158.0	-3004000.0	-2107000.0	-126400.0	-6264000.0	-1529000.0	-505800.0
113.0	2.2	2019.507175	35.66758	-117.46529	9.421	27.0	53.0	-97.0	-1512000.0	-434400.0	294100.0	-1891000.0	-865200.0	-942200.0
